employee_id,job_role,onet_soc_code,missing_skill,importance_score
24,Research Scientist,19-1042.00,Waters Millennium32,3.0
24,Research Scientist,19-1042.00,Waters Q-DIS/QM LIMS,3.0
26,Manufacturing Director,11-3051.00,Reading Comprehension,3.88
26,Manufacturing Director,11-3051.00,Mathematics,3.38
26,Manufacturing Director,11-3051.00,Science,1.62
26,Manufacturing Director,11-3051.00,Critical Thinking,4.0
26,Manufacturing Director,11-3051.00,Adobe Acrobat,4.0
26,Manufacturing Director,11-3051.00,CitectSCADA Reports,3.0
26,Manufacturing Director,11-3051.00,Clockware,3.0
26,Manufacturing Director,11-3051.00,Computer integrated manufacturing CIM software,3.0
26,Manufacturing Director,11-3051.00,Computer integrated manufacturing CIM time manager software,3.0
26,Manufacturing Director,11-3051.00,Email software,3.0
26,Manufacturing Director,11-3051.00,Exact Software JobBOSS,3.0
26,Manufacturing Director,11-3051.00,IBM Notes,3.0
26,Manufacturing Director,11-3051.00,IBM Rational ClearQuest,3.0
26,Manufacturing Director,11-3051.00,Industrial production manager and stock control software,3.0
26,Manufacturing Director,11-3051.00,Intuit QuickBooks,4.0
26,Manufacturing Director,11-3051.00,Marel production system MPS,3.0
26,Manufacturing Director,11-3051.00,Plant management software,3.0
26,Manufacturing Director,11-3051.00,ProcessPro Premier,3.0
26,Manufacturing Director,11-3051.00,Prosys Open Platform Communications unified architecture software,3.0
26,Manufacturing Director,11-3051.00,Qlik Tech QlikView,3.0
26,Manufacturing Director,11-3051.00,QUMAS quality management solution software,3.0
26,Manufacturing Director,11-3051.00,SAP Business Objects,3.0
26,Manufacturing Director,11-3051.00,Schneider Electric CitectSCADA,3.0
26,Manufacturing Director,11-3051.00,Web browser software,3.0
26,Manufacturing Director,11-3051.00,WorkSchedule.net,3.0
26,Manufacturing Director,11-3051.00,YouTube,3.0
27,Sales Representative,41-3091.00,Reading Comprehension,3.62
27,Sales Representative,41-3091.00,Active Listening,3.88
27,Sales Representative,41-3091.00,Active Learning,3.38
27,Sales Representative,41-3091.00,Enterprise application integration EAI software,3.0
27,Sales Representative,41-3091.00,HubSpot software,4.0
27,Sales Representative,41-3091.00,IBM SPSS Statistics,4.0
27,Sales Representative,41-3091.00,JamBoard,3.0
27,Sales Representative,41-3091.00,Microsoft Excel,5.0
27,Sales Representative,41-3091.00,Microsoft Project,4.0
28,Research Director,11-9121.00,Reading Comprehension,4.0
28,Research Director,11-9121.00,Active Listening,4.0
28,Research Director,11-9121.00,Writing,3.88
28,Research Director,11-9121.00,Speaking,3.88
28,Research Director,11-9121.00,Active Learning,3.5
28,Research Director,11-9121.00,Monitoring,4.0
28,Research Director,11-9121.00,Adobe Acrobat,4.0
28,Research Director,11-9121.00,ESRI ArcGIS software,4.0
28,Research Director,11-9121.00,IBM Lotus 1-2-3,3.0
28,Research Director,11-9121.00,IBM SPSS Statistics,4.0
28,Research Director,11-9121.00,Integrated development environment IDE software,3.0
28,Research Director,11-9121.00,Laboratory information management system LIMS,3.0
28,Research Director,11-9121.00,Microsoft Excel,5.0
28,Research Director,11-9121.00,Microsoft Office software,5.0
28,Research Director,11-9121.00,Microsoft Outlook,4.0
28,Research Director,11-9121.00,Microsoft Project,4.0
28,Research Director,11-9121.00,Microsoft SharePoint,4.0
28,Research Director,11-9121.00,Microsoft Word,4.0
28,Research Director,11-9121.00,SAP software,4.0
28,Research Director,11-9121.00,StataCorp Stata,3.0
28,Research Director,11-9121.00,Structured query language SQL,4.0
28,Research Director,11-9121.00,The MathWorks MATLAB,4.0
30,Research Scientist,19-1042.00,Mathematics,3.62
30,Research Scientist,19-1042.00,Critical Thinking,4.0
30,Research Scientist,19-1042.00,Active Learning,4.12
30,Research Scientist,19-1042.00,Monitoring,3.62
30,Research Scientist,19-1042.00,Adobe Photoshop,4.0
30,Research Scientist,19-1042.00,FileMaker Pro,3.0
30,Research Scientist,19-1042.00,Medical Scientists MediSave,3.0
30,Research Scientist,19-1042.00,Microsoft Dynamics,3.0
30,Research Scientist,19-1042.00,Microsoft Excel,5.0
30,Research Scientist,19-1042.00,Microsoft Project,4.0
30,Research Scientist,19-1042.00,Microsoft Word,4.0
30,Research Scientist,19-1042.00,Minitab,3.0
30,Research Scientist,19-1042.00,National Instruments LabVIEW,3.0
30,Research Scientist,19-1042.00,PerkinElmer TurboMass,3.0
30,Research Scientist,19-1042.00,Python,4.0
30,Research Scientist,19-1042.00,SAS,4.0
30,Research Scientist,19-1042.00,StataCorp Stata,3.0
30,Research Scientist,19-1042.00,Statistical software,3.0
30,Research Scientist,19-1042.00,UNIX,4.0
30,Research Scientist,19-1042.00,Waters Empower 2,3.0
30,Research Scientist,19-1042.00,Waters Q-DIS/QM LIMS,3.0
31,Research Scientist,19-1042.00,Reading Comprehension,4.0
31,Research Scientist,19-1042.00,Active Listening,4.0
31,Research Scientist,19-1042.00,Mathematics,3.62
31,Research Scientist,19-1042.00,Science,4.12
31,Research Scientist,19-1042.00,Adobe Photoshop,4.0
31,Research Scientist,19-1042.00,BioArray Software Environment BASE,3.0
31,Research Scientist,19-1042.00,Database software,3.0
31,Research Scientist,19-1042.00,IBM Notes,3.0
31,Research Scientist,19-1042.00,Integrated development environment IDE software,3.0
31,Research Scientist,19-1042.00,LexisNexis,3.0
31,Research Scientist,19-1042.00,Linux,4.0
31,Research Scientist,19-1042.00,Medical Scientists HybridAI,3.0
31,Research Scientist,19-1042.00,Medical Scientists MediSave,3.0
31,Research Scientist,19-1042.00,Microsoft Dynamics,3.0
31,Research Scientist,19-1042.00,Microsoft Excel,5.0
31,Research Scientist,19-1042.00,Microsoft Exchange,3.0
31,Research Scientist,19-1042.00,Microsoft PowerPoint,4.0
31,Research Scientist,19-1042.00,Microsoft Project,4.0
31,Research Scientist,19-1042.00,Microsoft Visual Basic,4.0
31,Research Scientist,19-1042.00,Microsoft Word,4.0
31,Research Scientist,19-1042.00,Minitab,3.0
31,Research Scientist,19-1042.00,National Instruments LabVIEW,3.0
31,Research Scientist,19-1042.00,PerkinElmer TurboMass,3.0
31,Research Scientist,19-1042.00,R,5.0
31,Research Scientist,19-1042.00,SAS,4.0
31,Research Scientist,19-1042.00,The MathWorks MATLAB,4.0
31,Research Scientist,19-1042.00,Thermo ToxLab,3.0
31,Research Scientist,19-1042.00,Waters Millennium32,3.0
32,Manager,11-1021.00,Active Listening,4.0
32,Manager,11-1021.00,Speaking,4.0
32,Manager,11-1021.00,Science,1.5
32,Manager,11-1021.00,Active Learning,3.62
32,Manager,11-1021.00,Learning Strategies,3.0
32,Manager,11-1021.00,ActionWare,3.0
32,Manager,11-1021.00,Adobe Acrobat,4.0
32,Manager,11-1021.00,Adobe Creative Cloud software,4.0
32,Manager,11-1021.00,Airtable,3.0
32,Manager,11-1021.00,Amazon Web Services AWS software,4.0
32,Manager,11-1021.00,AMG Teleran SalesInSync,3.0
32,Manager,11-1021.00,Apache Hadoop,4.0
32,Manager,11-1021.00,Apple macOS,4.0
32,Manager,11-1021.00,Atlassian Confluence,4.0
32,Manager,11-1021.00,Atlassian JIRA,4.0
32,Manager,11-1021.00,Avidian Technologies Prophet,3.0
32,Manager,11-1021.00,Blackbaud The Raiser's Edge,3.0
32,Manager,11-1021.00,Blackboard software,3.0
32,Manager,11-1021.00,CNC Mastercam,3.0
32,Manager,11-1021.00,Datawatch Monarch,3.0
32,Manager,11-1021.00,Deacom ERP,3.0
32,Manager,11-1021.00,Delphi Technology,3.0
32,Manager,11-1021.00,Extensible markup language XML,4.0
32,Manager,11-1021.00,Facebook,4.0
32,Manager,11-1021.00,Flipgrid,3.0
32,Manager,11-1021.00,Fund accounting software,3.0
32,Manager,11-1021.00,Google Ads,3.0
32,Manager,11-1021.00,Google Analytics,4.0
32,Manager,11-1021.00,Google Docs,4.0
32,Manager,11-1021.00,Google Drive,3.0
32,Manager,11-1021.00,Google Slides,3.0
32,Manager,11-1021.00,HEAT Software GoldMine,3.0
32,Manager,11-1021.00,HubSpot software,4.0
32,Manager,11-1021.00,IBM InfoSphere DataStage,3.0
32,Manager,11-1021.00,IBM Notes,3.0
32,Manager,11-1021.00,InnQuest Software roomMaster,3.0
32,Manager,11-1021.00,Intuit QuickBooks,4.0
32,Manager,11-1021.00,Kronos Workforce Payroll,3.0
32,Manager,11-1021.00,Kronos Workforce Timekeeper,4.0
32,Manager,11-1021.00,LexisNexis,3.0
32,Manager,11-1021.00,Marketo Marketing Automation,4.0
32,Manager,11-1021.00,Maximizer Software Maximizer Enterprise,3.0
32,Manager,11-1021.00,Microsoft Dynamics,3.0
32,Manager,11-1021.00,Microsoft Excel,5.0
32,Manager,11-1021.00,Microsoft FrontPage,3.0
32,Manager,11-1021.00,Microsoft Internet Explorer,3.0
32,Manager,11-1021.00,Microsoft Office software,5.0
32,Manager,11-1021.00,Microsoft OneNote,3.0
32,Manager,11-1021.00,Microsoft Outlook,4.0
32,Manager,11-1021.00,Microsoft Publisher,3.0
32,Manager,11-1021.00,Microsoft SharePoint,4.0
32,Manager,11-1021.00,Microsoft SQL Server,4.0
32,Manager,11-1021.00,Microsoft Visio,4.0
32,Manager,11-1021.00,Microsoft Visual Basic,4.0
32,Manager,11-1021.00,Microsoft Visual Basic for Applications VBA,4.0
32,Manager,11-1021.00,Microsoft Windows,4.0
32,Manager,11-1021.00,Microsoft Word,4.0
32,Manager,11-1021.00,Mozilla Thunderbird,3.0
32,Manager,11-1021.00,Nagios,3.0
32,Manager,11-1021.00,NetSuite NetCRM,3.0
32,Manager,11-1021.00,Oracle Business Intelligence Enterprise Edition,3.0
32,Manager,11-1021.00,Oracle Database,4.0
32,Manager,11-1021.00,Oracle E-Business Suite Financials,3.0
32,Manager,11-1021.00,Oracle Fusion Applications,3.0
32,Manager,11-1021.00,Oracle Hyperion,3.0
32,Manager,11-1021.00,Oracle JD Edwards EnterpriseOne,3.0
32,Manager,11-1021.00,Oracle PeopleSoft,4.0
32,Manager,11-1021.00,Oracle PeopleSoft Financials,3.0
32,Manager,11-1021.00,Oracle Primavera Enterprise Project Portfolio Management,4.0
32,Manager,11-1021.00,Oracle Solaris,3.0
32,Manager,11-1021.00,Payroll software,3.0
32,Manager,11-1021.00,Puppet,4.0
32,Manager,11-1021.00,Qlik Tech QlikView,3.0
32,Manager,11-1021.00,Quest Erwin Data Modeler,3.0
32,Manager,11-1021.00,R,4.0
32,Manager,11-1021.00,Sage MAS 500,3.0
32,Manager,11-1021.00,Salesforce software,4.0
32,Manager,11-1021.00,SAP Business Objects,3.0
32,Manager,11-1021.00,SAS,4.0
32,Manager,11-1021.00,Slack,4.0
32,Manager,11-1021.00,Social media sites,3.0
32,Manager,11-1021.00,Tableau,4.0
32,Manager,11-1021.00,Tax software,3.0
32,Manager,11-1021.00,Teradata Database,4.0
32,Manager,11-1021.00,Veritas NetBackup,3.0
32,Manager,11-1021.00,vtiger CRM,3.0
32,Manager,11-1021.00,YouTube,3.0
33,Research Scientist,19-1042.00,Reading Comprehension,4.0
33,Research Scientist,19-1042.00,Writing,4.25
33,Research Scientist,19-1042.00,Speaking,4.12
33,Research Scientist,19-1042.00,Science,4.12
33,Research Scientist,19-1042.00,Critical Thinking,4.0
33,Research Scientist,19-1042.00,Active Learning,4.12
33,Research Scientist,19-1042.00,Adobe Photoshop,4.0
33,Research Scientist,19-1042.00,Database software,3.0
33,Research Scientist,19-1042.00,Microsoft Dynamics,3.0
33,Research Scientist,19-1042.00,Microsoft Exchange,3.0
33,Research Scientist,19-1042.00,Microsoft PowerPoint,4.0
33,Research Scientist,19-1042.00,Microsoft Project,4.0
33,Research Scientist,19-1042.00,Microsoft Visual Basic,4.0
33,Research Scientist,19-1042.00,SAS,4.0
33,Research Scientist,19-1042.00,StataCorp Stata,3.0
33,Research Scientist,19-1042.00,Statistical software,3.0
33,Research Scientist,19-1042.00,The MathWorks MATLAB,4.0
33,Research Scientist,19-1042.00,UNIX,4.0
33,Research Scientist,19-1042.00,Waters MassLynx,3.0
33,Research Scientist,19-1042.00,Waters Millennium32,3.0
35,Sales Executive,41-9031.00,Reading Comprehension,4.0
35,Sales Executive,41-9031.00,Mathematics,3.0
35,Sales Executive,41-9031.00,Science,2.12
35,Sales Executive,41-9031.00,Learning Strategies,3.0
35,Sales Executive,41-9031.00,Amazon Web Services AWS software,5.0
35,Sales Executive,41-9031.00,Apache Cassandra,4.0
35,Sales Executive,41-9031.00,Apache Hadoop,4.0
35,Sales Executive,41-9031.00,Apache HBase,3.0
35,Sales Executive,41-9031.00,Apache Struts,3.0
35,Sales Executive,41-9031.00,Apple iOS,4.0
35,Sales Executive,41-9031.00,C,4.0
35,Sales Executive,41-9031.00,C++,4.0
35,Sales Executive,41-9031.00,Citrix cloud computing software,3.0
35,Sales Executive,41-9031.00,Dassault Systemes SolidWorks,4.0
35,Sales Executive,41-9031.00,Extensible markup language XML,4.0
35,Sales Executive,41-9031.00,IBM Cognos Business Intelligence,3.0
35,Sales Executive,41-9031.00,IBM DB2,4.0
35,Sales Executive,41-9031.00,Informatica Corporation PowerCenter,3.0
35,Sales Executive,41-9031.00,JavaScript,4.0
35,Sales Executive,41-9031.00,Management information systems MIS,3.0
35,Sales Executive,41-9031.00,McAfee,3.0
35,Sales Executive,41-9031.00,Microsoft Access,4.0
35,Sales Executive,41-9031.00,Microsoft Azure software,5.0
35,Sales Executive,41-9031.00,Microsoft Dynamics,3.0
35,Sales Executive,41-9031.00,Microsoft Exchange,3.0
35,Sales Executive,41-9031.00,Microsoft Office Live Meeting,3.0
35,Sales Executive,41-9031.00,Microsoft Office software,5.0
35,Sales Executive,41-9031.00,Microsoft Outlook,4.0
35,Sales Executive,41-9031.00,Microsoft SharePoint,4.0
35,Sales Executive,41-9031.00,Microsoft Teams,4.0
35,Sales Executive,41-9031.00,Microsoft Windows Server,4.0
35,Sales Executive,41-9031.00,MicroStrategy Desktop,3.0
35,Sales Executive,41-9031.00,NortonLifeLock cybersecurity software,3.0
35,Sales Executive,41-9031.00,Oracle Solaris,3.0
35,Sales Executive,41-9031.00,Perl,4.0
35,Sales Executive,41-9031.00,Platform as a service PaaS,3.0
35,Sales Executive,41-9031.00,React,4.0
35,Sales Executive,41-9031.00,RESTful API,3.0
35,Sales Executive,41-9031.00,Sales analysis software,3.0
35,Sales Executive,41-9031.00,Salesforce software,5.0
35,Sales Executive,41-9031.00,Single sign-on SSO,3.0
35,Sales Executive,41-9031.00,Teradata Database,4.0
35,Sales Executive,41-9031.00,UNIX,4.0
35,Sales Executive,41-9031.00,Virtual private networking VPN software,3.0
35,Sales Executive,41-9031.00,Web browser software,3.0
35,Sales Executive,41-9031.00,Wireshark,3.0
36,Healthcare Representative,29-2099.08,Writing,3.12
36,Healthcare Representative,29-2099.08,Speaking,4.0
36,Healthcare Representative,29-2099.08,Critical Thinking,3.75
36,Healthcare Representative,29-2099.08,Learning Strategies,2.75
36,Healthcare Representative,29-2099.08,Monitoring,3.12
36,Healthcare Representative,29-2099.08,"Admissions, discharge, and transfer ADT software",3.0
36,Healthcare Representative,29-2099.08,Corel WordPerfect Office Suite,3.0
36,Healthcare Representative,29-2099.08,Customer Expressions i-Sight,3.0
36,Healthcare Representative,29-2099.08,Database software,3.0
36,Healthcare Representative,29-2099.08,Epic EpicCare Inpatient Clinical System,3.0
36,Healthcare Representative,29-2099.08,Epic Systems,5.0
36,Healthcare Representative,29-2099.08,Epic Systems software,3.0
36,Healthcare Representative,29-2099.08,FaceTime,3.0
36,Healthcare Representative,29-2099.08,Medical condition coding software,3.0
36,Healthcare Representative,29-2099.08,Medical procedure coding software,3.0
36,Healthcare Representative,29-2099.08,Microsoft Excel,5.0
36,Healthcare Representative,29-2099.08,Microsoft Outlook,5.0
36,Healthcare Representative,29-2099.08,Microsoft PowerPoint,4.0
36,Healthcare Representative,29-2099.08,Microsoft Windows,4.0
36,Healthcare Representative,29-2099.08,Peminic Patient Safety & Quality Suite,3.0
36,Healthcare Representative,29-2099.08,Prognosis Solutions ResolvPRM,3.0
36,Healthcare Representative,29-2099.08,rL Solutions Feedback MonitorPro,3.0
36,Healthcare Representative,29-2099.08,Scheduling software,3.0
36,Healthcare Representative,29-2099.08,Web browser software,3.0
38,Manager,11-1021.00,Active Listening,4.0
38,Manager,11-1021.00,Critical Thinking,3.88
38,Manager,11-1021.00,Active Learning,3.62
38,Manager,11-1021.00,Adobe Acrobat,4.0
38,Manager,11-1021.00,Amazon Web Services AWS software,4.0
38,Manager,11-1021.00,Apache Hadoop,4.0
38,Manager,11-1021.00,Atlassian JIRA,4.0
38,Manager,11-1021.00,Autodesk AutoCAD,4.0
38,Manager,11-1021.00,Blackbaud The Raiser's Edge,3.0
38,Manager,11-1021.00,Citrix cloud computing software,3.0
38,Manager,11-1021.00,Deacom ERP,3.0
38,Manager,11-1021.00,Delphi Technology,3.0
38,Manager,11-1021.00,Evernote,3.0
38,Manager,11-1021.00,Extensible markup language XML,4.0
38,Manager,11-1021.00,Facebook,4.0
38,Manager,11-1021.00,FileMaker Pro,3.0
38,Manager,11-1021.00,Google Drive,3.0
38,Manager,11-1021.00,GroupMe,3.0
38,Manager,11-1021.00,HEAT Software GoldMine,3.0
38,Manager,11-1021.00,IBM Power Systems software,3.0
38,Manager,11-1021.00,InnQuest Software roomMaster,3.0
38,Manager,11-1021.00,Kronos Workforce Timekeeper,4.0
38,Manager,11-1021.00,Marketo Marketing Automation,4.0
38,Manager,11-1021.00,Maximizer Software Maximizer Enterprise,3.0
38,Manager,11-1021.00,McAfee,3.0
38,Manager,11-1021.00,Microsoft Access,4.0
38,Manager,11-1021.00,Microsoft Dynamics,3.0
38,Manager,11-1021.00,Microsoft Dynamics GP,3.0
38,Manager,11-1021.00,Microsoft Excel,5.0
38,Manager,11-1021.00,Microsoft Internet Explorer,3.0
38,Manager,11-1021.00,Microsoft Office software,5.0
38,Manager,11-1021.00,Microsoft Visual Basic for Applications VBA,4.0
38,Manager,11-1021.00,Minitab,3.0
38,Manager,11-1021.00,Mozilla Thunderbird,3.0
38,Manager,11-1021.00,NetSuite NetCRM,3.0
38,Manager,11-1021.00,NortonLifeLock cybersecurity software,3.0
38,Manager,11-1021.00,Oracle Business Intelligence Enterprise Edition,3.0
38,Manager,11-1021.00,Oracle E-Business Suite Financials,3.0
38,Manager,11-1021.00,Oracle Eloqua,3.0
38,Manager,11-1021.00,Oracle Fusion Applications,3.0
38,Manager,11-1021.00,Oracle Hyperion,3.0
38,Manager,11-1021.00,Oracle JD Edwards EnterpriseOne,3.0
38,Manager,11-1021.00,Oracle Taleo,3.0
38,Manager,11-1021.00,Payroll software,3.0
