employee_id,current_skill,source
36,Microsoft Office software,synthesized
36,Microsoft Word,synthesized
36,Microsoft Exchange,synthesized
36,Mathematics,synthesized
36,IBM Notes,synthesized
36,Microsoft Access,synthesized
36,Complaint management software,synthesized
36,Pemimic Patient Relations Suite,synthesized
36,Healthcare common procedure coding system HCPCS,synthesized
36,Henry Schein Dentrix,synthesized
36,MEDITECH software,synthesized
36,Active Learning,synthesized
36,PracticeWorks Systems Kodak WINOMS CS,synthesized
38,Oracle PeopleSoft Financials,synthesized
38,Avidian Technologies Prophet,synthesized
38,Airtable,synthesized
38,MicroStrategy,synthesized
38,Quest Erwin Data Modeler,synthesized
38,Mozilla Firefox,synthesized
38,ActionWare,synthesized
38,Flipgrid,synthesized
38,Microsoft Visio,synthesized
38,Microsoft PowerPoint,synthesized
38,LSA Visual Easy Lean,synthesized
38,Microsoft Project,synthesized
38,Microsoft FrontPage,synthesized
38,Sage 50 Accounting,synthesized
38,Oracle Database,synthesized
38,IBM InfoSphere DataStage,synthesized
38,Apple Keynote,synthesized
38,SAP Business Objects,synthesized
38,Dropbox,synthesized
38,Oracle Solaris,synthesized
38,Job control language JCL,synthesized
38,Writing,synthesized
38,Nagios,synthesized
38,The MathWorks MATLAB,synthesized
38,Microsoft Word,synthesized
38,Sugar CRM,synthesized
38,Puppet,synthesized
38,Microsoft SQL Server,synthesized
38,Oracle Primavera Enterprise Project Portfolio Management,synthesized
38,StataCorp Stata,synthesized
38,Kronos Workforce Payroll,synthesized
38,Speaking,synthesized
38,AMG Teleran SalesInSync,synthesized
38,IBM SPSS Statistics,synthesized
38,Adobe Creative Cloud software,synthesized
38,Database software,synthesized
38,Adobe Photoshop,synthesized
38,SAP software,synthesized
38,vtiger CRM,synthesized
38,IBM Notes,synthesized
38,Teradata Database,synthesized
38,ADP Workforce Now,synthesized
38,NetSuite ERP,synthesized
38,Google Slides,synthesized
38,Dynamic Energy Systems MedAct,synthesized
38,Microsoft SharePoint,synthesized
38,Atlassian Confluence,synthesized
38,Geographic information system GIS software,synthesized
38,SeaMonkey,synthesized
38,HubSpot software,synthesized
38,Intuit QuickBooks,synthesized
38,Shell script,synthesized
38,Microsoft OneNote,synthesized
38,Datawatch Monarch,synthesized
38,Apple macOS,synthesized
38,IBM Cognos Impromptu,synthesized
38,SAS,synthesized
38,Tableau,synthesized
38,Veritas NetBackup,synthesized
38,Apple Final Cut Pro,synthesized
38,Microsoft Visual Basic,synthesized
38,Google Analytics,synthesized
38,Act!,synthesized
38,CNC Mastercam,synthesized
38,LexisNexis,synthesized
38,Medical condition coding software,synthesized
38,Customer information control system CICS,synthesized
38,Eko,synthesized
38,R,synthesized
38,Vanguard Software Vanguard Sales Manager,synthesized
38,Human resource management software HRMS,synthesized
38,Salesforce software,synthesized
38,Google Ads,synthesized
38,Learning Strategies,synthesized
38,Microsoft Outlook,synthesized
38,LinkedIn,synthesized
38,Microsoft Publisher,synthesized
38,Fund accounting software,synthesized
38,Mathematics,synthesized
38,Blackboard software,synthesized
38,Google Docs,synthesized
38,Oracle PeopleSoft,synthesized
38,IBM Domino,synthesized
38,Microsoft Exchange,synthesized
38,Microsoft Windows,synthesized
38,Science,synthesized
38,Siemens NX,synthesized
38,Reading Comprehension,synthesized
38,Monitoring,synthesized
39,Microscopic image capturing software,synthesized
39,Active Listening,synthesized
39,Data entry software,synthesized
39,Electronic medical record EMR software,synthesized
39,Microsoft Excel,synthesized
39,Reading Comprehension,synthesized
39,FileMaker Pro,synthesized
39,Medical system integration software,synthesized
39,Commercial plate reader software,synthesized
39,Minitab,synthesized
39,Microsoft Office software,synthesized
39,Reimbursement screening software,synthesized
39,Monitoring,synthesized
39,Medical digital imaging software,synthesized
39,Writing,synthesized
39,National Instruments LabVIEW,synthesized
39,Microsoft PowerPoint,synthesized
39,Speaking,synthesized
39,Database software,synthesized
40,Microsoft Excel,synthesized
40,Writing,synthesized
40,Data entry software,synthesized
40,Electronic medical record EMR software,synthesized
40,Peminic Patient Safety & Quality Suite,synthesized
40,Patient satisfaction assessment software,synthesized
40,Corel WordPerfect Office Suite,synthesized
40,Learning Strategies,synthesized
40,FaceTime,synthesized
40,eClinicalWorks EHR software,synthesized
40,Medical condition coding software,synthesized
40,Active Listening,synthesized
40,Web browser software,synthesized
40,PracticeWorks Systems Kodak WINOMS CS,synthesized
40,Speaking,synthesized
40,Complaint management software,synthesized
40,Medical procedure coding software,synthesized
40,Manhattan Cross Cultural Group Quality Interactions,synthesized
40,Microsoft Outlook,synthesized
40,Science,synthesized
40,Henry Schein Dentrix,synthesized
40,Epic EpicCare Inpatient Clinical System,synthesized
40,"Admissions, discharge, and transfer ADT software",synthesized
40,Microsoft Office software,synthesized
40,Microsoft Exchange,synthesized
40,MEDITECH software,synthesized
41,Electronic medical record EMR software,synthesized
41,Billing software,synthesized
41,Microscopic image capturing software,synthesized
41,Specimen tracking software,synthesized
41,Hematology laboratory workflow management software,synthesized
41,Google Docs,synthesized
41,Sunquest Information Systems Sunquest Laboratory,synthesized
41,Reading Comprehension,synthesized
41,Email software,synthesized
41,Medical digital imaging software,synthesized
41,Microsoft Office software,synthesized
41,Quality control software,synthesized
41,Test routing software,synthesized
41,Mathematics,synthesized
41,Microsoft Word,synthesized
41,MEDITECH software,synthesized
41,Test result delivery software,synthesized
41,Science,synthesized
41,Learning Strategies,synthesized
41,Laboratory information system LIS,synthesized
41,IBM Notes,synthesized
42,Reading Comprehension,synthesized
42,Learning Strategies,synthesized
42,Active Learning,synthesized
42,Microsoft Project,synthesized
42,Mathematics,synthesized
42,Speaking,synthesized
42,Writing,synthesized
42,IBM SPSS Statistics,synthesized
42,Salesforce software,synthesized
42,JamBoard,synthesized
42,Active Listening,synthesized
42,Microsoft Office software,synthesized
42,Enterprise application integration EAI software,synthesized
42,Microsoft Word,synthesized
45,Minitab,synthesized
45,IBM SPSS Statistics,synthesized
45,Science,synthesized
45,Linux,synthesized
45,Medical Scientists MediSave,synthesized
45,Active Listening,synthesized
45,Mathematics,synthesized
45,Microsoft Word,synthesized
45,Reading Comprehension,synthesized
45,Active Learning,synthesized
45,LexisNexis,synthesized
45,StataCorp Stata,synthesized
45,Waters Empower 2,synthesized
45,Writing,synthesized
45,Thermo ToxLab,synthesized
45,Learning Strategies,synthesized
45,Waters Q-DIS/QM LIMS,synthesized
45,Microsoft Office software,synthesized
45,Microsoft Publisher,synthesized
45,Microsoft Excel,synthesized
45,National Instruments LabVIEW,synthesized
45,Critical Thinking,synthesized
45,Microsoft Exchange,synthesized
46,Microsoft Office software,synthesized
46,Writing,synthesized
46,StataCorp Stata,synthesized
46,Waters MassLynx,synthesized
46,FileMaker Pro,synthesized
46,Thermo ToxLab,synthesized
46,PerkinElmer TurboMass,synthesized
46,Monitoring,synthesized
46,Waters Empower 2,synthesized
46,Python,synthesized
46,Waters Millennium32,synthesized
46,Active Listening,synthesized
46,Mathematics,synthesized
46,Medical Scientists HybridAI,synthesized
46,Speaking,synthesized
46,R,synthesized
46,Statistical software,synthesized
46,Integrated development environment IDE software,synthesized
46,The MathWorks MATLAB,synthesized
46,IBM SPSS Statistics,synthesized
46,Adobe Photoshop,synthesized
46,Microsoft Dynamics,synthesized
46,Microsoft Exchange,synthesized
46,SAS,synthesized
46,Database software,synthesized
46,IBM Notes,synthesized
46,BioArray Software Environment BASE,synthesized
46,Microsoft Word,synthesized
46,Medical Scientists MediSave,synthesized
46,UNIX,synthesized
46,Microsoft Excel,synthesized
47,IBM SPSS Statistics,synthesized
47,Microsoft Office software,synthesized
47,JamBoard,synthesized
47,Microsoft Outlook,synthesized
47,Apple macOS,synthesized
47,Learning Strategies,synthesized
47,Microsoft Excel,synthesized
47,HubSpot software,synthesized
47,Critical Thinking,synthesized
47,Monitoring,synthesized
47,Reading Comprehension,synthesized
47,Microsoft Project,synthesized
49,IBM SPSS Statistics,synthesized
49,Speaking,synthesized
49,Apple macOS,synthesized
49,Microsoft Office software,synthesized
49,Microsoft Excel,synthesized
49,Active Listening,synthesized
49,Microsoft PowerPoint,synthesized
49,Learning Strategies,synthesized
49,Writing,synthesized
49,Active Learning,synthesized
51,National Instruments LabVIEW,synthesized
51,R,synthesized
51,Adobe Photoshop,synthesized
51,IBM Notes,synthesized
51,FileMaker Pro,synthesized
51,Waters Millennium32,synthesized
51,IBM SPSS Statistics,synthesized
51,Microsoft Office software,synthesized
51,Triple G ULTRA Laboratory Information System,synthesized
51,Microsoft Visual Basic,synthesized
51,Statistical software,synthesized
51,PerkinElmer TurboMass,synthesized
51,Medical Scientists MediSave,synthesized
51,Microsoft Excel,synthesized
51,Microsoft Exchange,synthesized
51,Integrated development environment IDE software,synthesized
51,Database software,synthesized
51,Microsoft Dynamics,synthesized
51,Reading Comprehension,synthesized
51,Microsoft Project,synthesized
51,Speaking,synthesized
51,Microsoft Publisher,synthesized
52,Critical Thinking,synthesized
52,Security assertion markup language SAML,synthesized
52,Microsoft Visio,synthesized
52,Microsoft Project,synthesized
52,Linux,synthesized
52,Microsoft Active Directory,synthesized
52,Mathematics,synthesized
52,Apache Struts,synthesized
52,Autodesk AutoCAD,synthesized
52,UNIX,synthesized
52,C++,synthesized
52,Informatica Corporation PowerCenter,synthesized
52,Microsoft Exchange,synthesized
52,R,synthesized
52,Reading Comprehension,synthesized
52,Teradata Database,synthesized
52,MicroStrategy Desktop,synthesized
52,MapReduce big data software,synthesized
52,WebEx Sales Center,synthesized
52,Active Listening,synthesized
52,Enterprise application integration EAI software,synthesized
52,Learning Strategies,synthesized
52,Splunk Enterprise,synthesized
52,Border Gateway Protocol BGP,synthesized
52,Voice over internet protocol VoIP system software,synthesized
52,Docker,synthesized
52,Google Cloud software,synthesized
52,Microsoft SharePoint,synthesized
52,Microsoft SQL Server,synthesized
52,Microsoft Azure software,synthesized
52,Apache HBase,synthesized
52,SAP BusinessObjects Crystal Reports,synthesized
52,Management information systems MIS,synthesized
52,Amazon Web Services AWS software,synthesized
52,McAfee,synthesized
52,Kubernetes,synthesized
52,Apache Pig,synthesized
52,Apple iOS,synthesized
52,Network directory services software,synthesized
52,C,synthesized
52,Platform as a service PaaS,synthesized
52,NortonLifeLock cybersecurity software,synthesized
52,RESTful API,synthesized
52,Perl,synthesized
52,Microsoft Windows Server,synthesized
52,Shell script,synthesized
52,Dassault Systemes SolidWorks,synthesized
52,Microsoft Access,synthesized
52,Google Workspace software,synthesized
52,IBM DB2,synthesized
52,JavaScript,synthesized
52,Microsoft Office software,synthesized
52,Hewlett Packard HP-UX,synthesized
52,Salesforce software,synthesized
52,Ansible software,synthesized
52,SAP software,synthesized
52,Apache Cassandra,synthesized
52,IBM Cognos Impromptu,synthesized
52,SAP Business One,synthesized
52,Extensible markup language XML,synthesized
52,Sales analysis software,synthesized
52,Python,synthesized
52,Ruby,synthesized
52,Ab Initio,synthesized
52,Active Learning,synthesized
52,Scheduling software,synthesized
52,Science,synthesized
52,Microsoft Excel,synthesized
52,Oracle Database,synthesized
52,Atlassian JIRA,synthesized
52,Microsoft PowerPoint,synthesized
52,Oracle Solaris,synthesized
52,Oracle Java,synthesized
53,Database software,synthesized
53,Microsoft Word,synthesized
53,Quality control software,synthesized
53,Minitab,synthesized
53,Quizlet,synthesized
53,MEDITECH software,synthesized
53,Test result delivery software,synthesized
53,Active Listening,synthesized
53,Writing,synthesized
53,SAP software,synthesized
53,Science,synthesized
53,Commercial plate reader software,synthesized
53,Reimbursement screening software,synthesized
53,Mathematics,synthesized
53,Learning Strategies,synthesized
53,Microsoft Outlook,synthesized
53,Sunquest Information Systems Sunquest Laboratory,synthesized
53,Specimen tracking software,synthesized
53,Microscopic image capturing software,synthesized
53,Microsoft PowerPoint,synthesized
53,Active Learning,synthesized
53,Electronic medical record EMR software,synthesized
53,Critical Thinking,synthesized
54,Learning Strategies,synthesized
54,Microsoft PowerPoint,synthesized
54,SAP software,synthesized
54,IBM Notes,synthesized
54,Minitab,synthesized
54,National Instruments LabVIEW,synthesized
54,Microscopic image capturing software,synthesized
54,Electronic medical record EMR software,synthesized
54,Test result delivery software,synthesized
54,Billing software,synthesized
54,Hematology laboratory workflow management software,synthesized
54,MEDITECH software,synthesized
54,Data entry software,synthesized
54,Critical Thinking,synthesized
54,Reimbursement screening software,synthesized
54,Microsoft Office software,synthesized
54,Active Listening,synthesized
54,Email software,synthesized
54,Google Docs,synthesized
54,Quality control software,synthesized
54,Specimen tracking software,synthesized
54,Writing,synthesized
54,Medical digital imaging software,synthesized
54,Sunquest Information Systems Sunquest Laboratory,synthesized
54,Monitoring,synthesized
54,Laboratory information system LIS,synthesized
54,Quizlet,synthesized
55,Data entry software,synthesized
55,Monitoring,synthesized
55,IBM Notes,synthesized
55,Science,synthesized
